household_id,timestamp,appliance_fridge,appliance_washing_machine,appliance_dishwasher,appliance_ev_charging,appliance_ac,appliance_stove,appliance_water_heater,appliance_computers,appliance_misc,battery_soc_percent,battery_soh_percent,battery_charge_kwh,battery_cycle_count,temperature,solar_irradiance,price_per_kwh,total_consumption_kwh
1,2024-10-01 06:00:00,0.11079540856674099,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.13704865352576462,74.0,99.99972916666661,9.99,0.0,22.86294340734905,10.43456338354621,0.51408552709817,3.0978440620925056
1,2024-10-01 06:30:00,0.12612037559481357,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.17251516659035362,74.0,99.99970833333327,9.99,0.0,20.60902607466369,1.009660680324604,0.4911438900097105,3.1486355421851675
1,2024-10-01 07:00:00,0.1518653061143511,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.198362454998761,74.0,99.99968749999994,9.99,0.0,21.853766089499356,65.61202844411909,0.5060467486527382,3.200227761113112
1,2024-10-01 07:30:00,0.14013804547323577,0.0,0.0,0.0,0.0,2.375,2.85,0.0,0.1196819208770348,74.0,99.9996666666666,9.99,0.0,24.526694448876714,74.42580784827533,0.49945543909874457,5.484819966350271
1,2024-10-01 08:00:00,0.1792675894606065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16251601926957868,74.0,99.99964583333326,9.99,0.0,24.730753319498366,87.52330350276104,0.56183327660984,0.3417836087301852
1,2024-10-01 08:30:00,0.1307495895552966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833189992266008,74.0,99.99962499999992,9.99,0.0,27.537081716458317,169.20535990223766,0.5528995772334783,0.3140685887818974
1,2024-10-01 09:00:00,0.12261005926191393,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.12714127145665624,74.0,99.99960416666659,9.99,0.0,26.44126474561729,242.20960881898463,0.5743879337124826,0.4297513307185702
1,2024-10-01 09:30:00,0.12559726581545616,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.10760743493127714,74.0,99.99958333333325,9.99,0.0,26.331694500181325,338.61069479800466,0.5888970413388854,0.4132047007467333
1,2024-10-01 10:00:00,0.14276677020674544,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15984237164484907,74.0,99.99956249999991,9.99,0.0,31.19366368176562,503.7480787207396,0.5316956020629958,0.48260914185159454
1,2024-10-01 10:30:00,0.1394442359628501,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1546506641284425,74.0,99.99954166666657,9.99,0.0,29.090432043104844,642.0600144006085,0.46460953619192547,0.4740949000912926
1,2024-10-01 11:00:00,0.18487683332780683,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.12387007108269282,74.0,99.99952083333324,9.99,0.0,29.8457360041999,678.0261705912936,0.38978362638822484,0.48874690441049967
1,2024-10-01 11:30:00,0.13491680134801506,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1580901242108208,74.0,99.9994999999999,9.99,0.0,27.798714180983392,786.6459723148868,0.3752152417536806,0.47300692555883583
1,2024-10-01 12:00:00,0.14353444670392687,0.0,0.0,0.0,3.1310636543879036,2.375,0.0,0.18,0.15285165075895285,74.0,99.99947916666656,9.99,0.0,29.183425913212226,786.9871486175634,0.35159429869904696,5.982449751850783
1,2024-10-01 12:30:00,0.15929945448870728,0.0,0.0,0.0,3.349277331906239,2.375,0.0,0.18,0.13824838211954527,74.0,99.99945833333322,9.99,0.0,30.102220344868375,765.6440799057814,0.30758190105544825,6.2018251685144925
1,2024-10-01 13:00:00,0.14044836933448426,0.0,0.0,0.0,2.8542639161207077,0.0,0.0,0.18,0.15974356144912571,74.0,99.99943749999989,9.99,0.0,28.01795333103456,694.149643582899,0.34129542879798197,3.334455846904318
1,2024-10-01 13:30:00,0.1530565327007846,0.0,0.0,0.0,3.3232528363213754,0.0,0.0,0.18,0.13493987878236405,74.0,99.99941666666655,9.99,0.0,29.99264352135316,586.5918661976095,0.31015074379735486,3.791249247804524
1,2024-10-01 14:00:00,0.15000322608305336,0.0,0.0,0.0,2.872380217207457,0.0,0.0,0.18,0.15905077096314466,74.0,99.99939583333321,9.99,0.0,28.094232493505082,486.1949603290033,0.2705813295129526,3.3614342142536553
1,2024-10-01 14:30:00,0.15840689543029865,0.0,0.0,0.0,2.8529947390299077,0.0,0.0,0.18,0.09500000000000001,74.0,99.99937499999987,9.99,0.0,28.012609427494347,349.64768708907064,0.2592242882528945,3.2864016344602067
1,2024-10-01 15:00:00,0.11575031476246503,0.0,0.0,0.0,2.5889259733818153,0.0,0.0,0.18,0.12993230031154074,74.0,99.99935416666654,9.99,0.0,26.90074094055501,265.1311104022766,0.24810965432494447,3.0146085884558214
1,2024-10-01 15:30:00,0.15784913885906315,0.0,0.0,0.0,3.287980398653093,0.0,0.0,0.18,0.14460356437788455,74.0,99.9993333333332,9.99,0.0,29.84412799432881,172.0073712749271,0.19022939421378326,3.7704331018900406
1,2024-10-01 16:00:00,0.1398726107518208,0.0,0.0,0.0,2.429566613687111,0.0,0.0,0.18,0.11014706014065381,74.0,99.99931249999986,9.99,0.0,26.229754162893098,103.48926565196197,0.21559014000899349,2.8595862845795854
1,2024-10-01 16:30:00,0.1460563931213459,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.13552328723776672,74.0,99.99929166666652,9.99,0.0,23.783559349304323,45.49633373375019,0.200000184471091,0.4615796803591127
1,2024-10-01 17:00:00,0.13515349542524543,0.0,0.0,0.0,2.2978030490256267,0.0,0.0,0.18,0.12531797739685052,74.0,99.99927083333318,9.99,0.0,25.67496020642369,23.614120287359285,0.1938661125834248,2.738274521847723
1,2024-10-01 17:30:00,0.17402192586604787,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14392200716330023,74.0,99.99924999999985,9.99,0.0,21.647680966693855,33.343169223405,0.2227283215835319,0.4979439330293481
1,2024-10-01 18:00:00,0.10360568650924207,0.0,0.0,0.0,0.0,2.375,2.85,0.0,0.1055132951974815,71.0,99.99922916666651,9.584999999999999,0.0,22.813295392507133,10.018343752487615,0.3008842240086604,5.434118981706724
1,2024-10-01 18:30:00,0.16908702273981732,0.0,0.0,0.0,0.0,2.375,2.85,0.0,0.10512653674916893,68.0,99.99920833333317,9.180000000000001,0.0,18.581548372529948,0.0,0.3354062599617953,5.499213559488987
1,2024-10-01 19:00:00,0.12959886469715834,0.0,1.7100000000000002,0.0,0.0,0.0,2.85,0.0,0.11059871282704926,65.0,99.99918749999983,8.775,0.0,18.566578088383448,1.9866461085845175,0.3701869267779029,4.800197577524208
1,2024-10-01 19:30:00,0.17155071755732323,0.0,1.7100000000000002,0.0,0.0,0.0,2.85,0.0,0.1138314107241285,62.0,99.9991666666665,8.37,0.0,19.925166111065515,15.02774246743578,0.42286972575043014,4.845382128281452
1,2024-10-01 20:00:00,0.1657031033018159,0.0,1.7100000000000002,0.0,0.0,0.0,2.85,0.0,0.1100506533210254,59.0,99.99914583333316,7.965,0.0,19.857699869993116,0.0,0.4245826786809733,4.835753756622841
1,2024-10-01 20:30:00,0.1617847818188713,0.0,1.7100000000000002,0.0,0.0,0.0,2.85,0.0,0.1401326189264376,56.0,99.99912499999982,7.5600000000000005,0.0,18.19134170421955,10.8672038475987,0.37079580455709665,4.861917400745309
1,2024-10-01 21:00:00,0.15823446966464433,0.0,1.7100000000000002,0.0,0.0,0.0,0.0,0.0,0.19581461850317664,56.0,99.99910416666648,7.5600000000000005,0.0,17.023226717518536,0.0,0.3100570836920913,2.0640490881678213
1,2024-10-01 21:30:00,0.18555956145599367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16692339953818663,56.0,99.99908333333315,7.5600000000000005,0.0,16.098194404431805,11.411973371863187,0.27281410674190293,0.3524829609941803
1,2024-10-01 22:00:00,0.13119584226746486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09668462256086355,56.0,99.99906249999981,7.5600000000000005,0.0,13.78702648606557,0.0,0.2977518529969532,0.2278804648283284
1,2024-10-01 22:30:00,0.1314558787869601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17842819099983614,56.0,99.99904166666647,7.5600000000000005,0.0,14.491137193573284,0.0,0.30268899216132,0.3098840697867963
1,2024-10-01 23:00:00,0.13003801122250655,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1614330989198112,58.0,99.99902083333313,7.829999999999999,0.0,14.564598146392306,0.0,0.329518505858813,6.433471110142319
1,2024-10-01 23:30:00,0.1600778282137806,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.13921812927390748,60.0,99.9989999999998,8.1,0.0,16.649846879024796,0.9616989332276399,0.3431915997262121,6.441295957487689
1,2024-10-02 00:00:00,0.11781593445923379,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.110764732616995,62.0,99.99897916666646,8.37,0.0,15.515427434352691,5.194450034429638,0.3707723051945684,6.37058066707623
1,2024-10-02 00:30:00,0.16171217047700448,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1884881219229236,64.0,99.99895833333312,8.64,0.0,12.419603306652323,0.0,0.3577633249479722,6.49220029239993
1,2024-10-02 01:00:00,0.1370196365274332,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.11484859234889083,66.0,99.99893749999978,8.91,0.0,15.74168225692418,12.771849175547478,0.41077704471572574,6.393868228876325
1,2024-10-02 01:30:00,0.12221345175824917,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.13300747988149508,68.0,99.99891666666645,9.180000000000001,0.0,14.993280085540874,0.0,0.3978209786250417,6.397220931639746
1,2024-10-02 02:00:00,0.1220255829464291,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1903774370740972,70.0,99.99889583333311,9.45,0.0,14.989426471157772,0.0,0.43403997072010486,6.454403020020528
1,2024-10-02 02:30:00,0.12736129850263117,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1515898399084656,72.0,99.99887499999977,9.719999999999999,0.0,17.46736438107704,0.0,0.36687739211862713,6.420951138411098
1,2024-10-02 03:00:00,0.11426519094465265,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1632460957461352,74.0,99.99885416666643,9.99,0.0,18.74319842484482,0.0,0.4025356052673245,6.419511286690789
1,2024-10-02 03:30:00,0.1522684465477976,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1425441979484867,76.0,99.9988333333331,10.26,0.0,19.33120946110889,0.9479734263282803,0.3729612572066157,6.436812644496285
1,2024-10-02 04:00:00,0.15868402642441834,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.13813174515132398,78.0,99.99881249999976,10.530000000000001,0.0,17.491173715166042,0.0,0.37862631923489304,6.438815771575744
1,2024-10-02 04:30:00,0.16071479530819519,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1461879216531824,80.0,99.99879166666642,10.8,0.0,19.166055693485003,0.0,0.4182571570189522,6.448902716961379
1,2024-10-02 05:00:00,0.1305968030665873,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.18073079896492664,80.0,99.99877083333308,10.8,0.0,21.05575230883644,20.12585618428881,0.4560670004378242,6.453327602031515
1,2024-10-02 05:30:00,0.14835068924463518,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.14369313643388443,80.0,99.99874999999975,10.8,0.0,22.984371249033153,0.0,0.493994643478176,6.434043825678521
1,2024-10-02 06:00:00,0.1425989080137755,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.1614777927733087,80.0,99.99872916666641,10.8,0.0,21.781238643232065,25.60103947189668,0.5077293658791056,3.1540767007870842
1,2024-10-02 06:30:00,0.15563910624520796,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.10609880943599971,80.0,99.99870833333307,10.8,0.0,23.20045797665466,0.0,0.4927223695169867,3.111737915681208
1,2024-10-02 07:00:00,0.1509523810224689,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.15765558201768842,80.0,99.99868749999973,10.8,0.0,22.781640377259862,45.745630457031595,0.5144833254718142,3.1586079630401573
1,2024-10-02 07:30:00,0.14421531111732985,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.15296013451735088,80.0,99.9986666666664,10.8,0.0,23.575815806617168,92.47897938774015,0.5800916608898925,3.1471754456346805
1,2024-10-02 08:00:00,0.1071914849125379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14637757840305976,80.0,99.99864583333306,10.8,0.0,27.468788733591296,58.835336586744376,0.6054302663968357,0.25356906331559764
1,2024-10-02 08:30:00,0.1393349791655422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17689537414180748,80.0,99.99862499999972,10.8,0.0,29.10007076042164,157.0742283545003,0.6101036371595381,0.31623035330734967
1,2024-10-02 09:00:00,0.14460665312261164,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18568313107075535,80.0,99.99860416666638,10.8,0.0,27.695285676528606,271.2634164302906,0.6068260597455611,0.5102897841933669
1,2024-10-02 09:30:00,0.12929931976379114,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17289109733663202,80.0,99.99858333333304,10.8,0.0,29.9554493990223,362.20578169643153,0.5760893747503647,0.4821904171004231
1,2024-10-02 10:00:00,0.13738566424715937,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14737689959975903,80.0,99.99856249999971,10.8,0.0,29.537644565954743,492.64744523753296,0.5282499583445874,0.4647625638469184
1,2024-10-02 10:30:00,0.11781472214979517,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1496477473374155,80.0,99.99854166666637,10.8,0.0,28.461416861926963,591.7919778568894,0.4356445336522581,0.4474624694872107
1,2024-10-02 11:00:00,0.1363989965050508,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14956021709230874,80.0,99.99852083333303,10.8,0.0,30.286537105430632,707.7293178171344,0.4039756185023422,0.4659592135973595
1,2024-10-02 11:30:00,0.15211150610104884,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16957081346580194,80.0,99.9984999999997,10.8,0.0,32.242891310002534,772.2730428732337,0.3427977873989684,0.5016823195668507
1,2024-10-02 12:00:00,0.18219213185287533,0.0,0.0,0.0,3.31223697356708,2.375,0.0,0.18,0.11436973890778913,80.0,99.99847916666636,10.8,0.0,29.946260941335073,823.3556412331961,0.35965081193296394,6.1637988443277445
1,2024-10-02 12:30:00,0.12325852415879474,0.0,0.0,0.0,3.867165461705839,2.375,0.0,0.18,0.0966365265570382,80.0,99.99845833333302,10.8,0.0,32.282801944024584,780.4750044470996,0.3436931136333539,6.642060512421672
1,2024-10-02 13:00:00,0.14204449266487662,0.0,0.0,0.0,2.3310211847454316,0.0,0.0,0.18,0.17505188641579777,80.0,99.99843749999968,10.8,0.0,25.814826041033395,712.7495753091805,0.3015637335166515,2.8281175638261065
1,2024-10-02 13:30:00,0.12423208804926773,0.0,0.0,0.0,3.482213184469404,0.0,0.0,0.18,0.09982620002037236,80.0,99.99841666666634,10.8,0.0,30.66195025039749,595.6341422687565,0.3240832332516421,3.886271472539044
1,2024-10-02 14:00:00,0.14074124240963476,0.0,0.0,0.0,3.11736826855088,0.0,0.0,0.18,0.09500000000000001,80.0,99.998395833333,10.8,0.0,29.125761130740546,475.4724032886569,0.25048529972949907,3.5331095109605153
1,2024-10-02 14:30:00,0.1382490904584693,0.0,0.0,0.0,2.850389268790298,0.0,0.0,0.18,0.18496896422603157,80.0,99.99837499999967,10.8,0.0,28.001639026485464,357.615525660899,0.22939907386880748,3.3536073234747987
1,2024-10-02 15:00:00,0.1583249510798873,0.0,0.0,0.0,2.8359737306293105,0.0,0.0,0.18,0.12533201343387243,80.0,99.99835416666633,10.8,0.0,27.94094202370236,267.6110167342457,0.24843103453719287,3.2996306951430703
1,2024-10-02 15:30:00,0.16100827198941772,0.0,0.0,0.0,1.920034869595216,0.0,0.0,0.18,0.09500000000000001,80.0,99.998333333333,10.8,0.0,24.084357345664067,164.59244384750457,0.25200605763451217,2.3560431415846343
1,2024-10-02 16:00:00,0.14559354499626392,0.0,0.0,0.0,2.3561168899578866,0.0,0.0,0.18,0.17374280959498936,80.0,99.99831249999966,10.8,0.0,25.920492168243733,114.06372372721842,0.2542122414885628,2.8554532445491403
1,2024-10-02 16:30:00,0.14032465161801763,0.0,0.0,0.0,2.3526262175013763,0.0,0.0,0.18,0.1408054907230096,80.0,99.99829166666632,10.8,0.0,25.905794600005795,105.15562294749093,0.20446218417366815,2.8137563598424036
1,2024-10-02 17:00:00,0.16504290021971627,0.0,0.0,0.0,2.5312711775280303,0.0,0.0,0.18,0.13325084508931392,80.0,99.99827083333298,10.8,0.0,26.65798390538118,52.57204096735978,0.23547212944994902,3.0095649228370607
1,2024-10-02 17:30:00,0.1459160413664004,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1368810606673278,80.0,99.99824999999964,10.8,0.0,22.70154111423992,11.714874063533053,0.22758015805123685,0.4627971020337282
1,2024-10-02 18:00:00,0.1713123907350362,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.14164913356197328,77.0,99.9982291666663,10.395,0.0,21.287259595660217,24.024278443278895,0.2614779474728535,3.1629615242970095
1,2024-10-02 18:30:00,0.11145339162706576,0.0,0.0,0.0,0.0,2.375,2.85,0.0,0.15253328820273895,74.0,99.99820833333297,9.99,0.0,20.768417992972804,0.0,0.34026260148618853,5.488986679829805
1,2024-10-02 19:00:00,0.17635744711891954,0.0,1.7100000000000002,0.0,0.0,0.0,2.85,0.0,0.12648979702785074,71.0,99.99818749999963,9.584999999999999,0.0,21.931960338284206,0.0,0.3946569641418272,4.862847244146771
1,2024-10-02 19:30:00,0.13076317368314344,0.0,1.7100000000000002,0.0,0.0,0.0,2.85,0.0,0.14848363456247393,68.0,99.9981666666663,9.180000000000001,0.0,20.123000921751355,0.0,0.37989022698362196,4.839246808245618
1,2024-10-02 20:00:00,0.12185841343568361,0.0,1.7100000000000002,0.0,0.0,0.0,2.85,0.0,0.1423400643584171,65.0,99.99814583333296,8.775,0.0,17.955359694349443,0.0,0.4261263769437712,4.824198477794101
1,2024-10-02 20:30:00,0.14164968676791048,0.0,1.7100000000000002,0.0,0.0,0.0,2.85,0.0,0.09500000000000001,62.0,99.99812499999962,8.37,0.0,18.704190432104628,0.0,0.37990495798179036,4.7966496867679105
1,2024-10-02 21:00:00,0.12038965402478312,0.0,1.7100000000000002,0.0,0.0,0.0,0.0,0.0,0.10098188627422573,62.0,99.99810416666628,8.37,0.0,17.342315465122958,0.36836758379103396,0.2963532222634972,1.931371540299009
1,2024-10-02 21:30:00,0.15330985040508016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11328742107658082,62.0,99.99808333333294,8.37,0.0,18.00281743361507,33.52874624550565,0.29366891296476255,0.266597271481661
1,2024-10-02 22:00:00,0.1337097667447319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359624804977833,62.0,99.9980624999996,8.37,0.0,14.951729830800682,6.538547475283253,0.2936679904503362,0.2696722472425152
1,2024-10-02 22:30:00,0.14795974699181802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15441978178833296,62.0,99.99804166666627,8.37,0.0,15.079410286268695,0.0,0.30003275976936317,0.30237952878015095
1,2024-10-02 23:00:00,0.12393056449407255,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.19456984943981792,64.0,99.99802083333293,8.64,0.0,14.667394073133751,16.588111623669782,0.30060853838134993,6.460500413933891
1,2024-10-02 23:30:00,0.13827371108971728,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1073423588022429,66.0,99.99799999999959,8.91,0.0,12.868891117498245,0.0,0.3170556963338117,6.387616069891962
1,2024-10-03 00:00:00,0.14434170358972373,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1500683576352163,68.0,99.99797916666625,9.180000000000001,0.0,15.444180415596865,4.712291162171319,0.34927016946835276,6.436410061224942
1,2024-10-03 00:30:00,0.13892069737127088,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.15730502434882837,70.0,99.99795833333292,9.45,0.0,15.455746447966257,15.417303877739336,0.3919226095643708,6.438225721720101
1,2024-10-03 01:00:00,0.17274044100908595,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.17116430445159625,72.0,99.99793749999958,9.719999999999999,0.0,15.263226487795679,0.0,0.39530116649492786,6.485904745460684
1,2024-10-03 01:30:00,0.15363040571822084,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.13641765932234182,74.0,99.99791666666624,9.99,0.0,15.219022806102629,22.87508086413858,0.38645669988947157,6.432048065040563
1,2024-10-03 02:00:00,0.1463698324482858,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1515691811677069,76.0,99.9978958333329,10.26,0.0,13.881753358541088,6.769928149888282,0.40796872748056645,6.4399390136159935
1,2024-10-03 02:30:00,0.10722610669242709,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1493891439731523,78.0,99.99787499999957,10.530000000000001,0.0,15.9188819636677,0.0,0.32369029606781696,6.398615250665581
1,2024-10-03 03:00:00,0.14968559966723885,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.16049287516154015,80.0,99.99785416666623,10.8,0.0,16.68262736631074,12.655637322125697,0.3907916432114616,6.452178474828781
1,2024-10-03 03:30:00,0.16598666598826173,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.15852333678232344,80.0,99.99783333333289,10.8,0.0,16.730873378602166,45.413857156087914,0.33420876596180077,6.466510002770587
1,2024-10-03 04:00:00,0.12939053573283446,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.09500000000000001,80.0,99.99781249999955,10.8,0.0,18.508071432500987,3.6373251011699033,0.38440586047911934,6.366390535732836
1,2024-10-03 04:30:00,0.13873126084797682,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1344573309962379,80.0,99.99779166666622,10.8,0.0,20.235950542483632,4.9644117260067215,0.40554147580751576,6.415188591844216
1,2024-10-03 05:00:00,0.09500000000000001,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.1501494316829877,80.0,99.99777083333288,10.8,0.0,23.38813601354689,0.0,0.43658031708729256,6.387149431682989
1,2024-10-03 05:30:00,0.11883310175517701,0.0,0.0,6.142000000000001,0.0,0.0,0.0,0.0,0.09563784149939182,80.0,99.99774999999954,10.8,0.0,21.782920277597373,0.0,0.5087278602977081,6.35647094325457
1,2024-10-03 06:00:00,0.1029032500412469,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.18383885030430974,80.0,99.9977291666662,10.8,0.0,22.886325586084148,25.493913561478756,0.48791863209215774,3.1367421003455567
1,2024-10-03 06:30:00,0.14447831127955987,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.13103806955045988,80.0,99.99770833333287,10.8,0.0,23.367277568001136,1.1136681887125306,0.5111264472303726,3.1255163808300197
1,2024-10-03 07:00:00,0.1396455636126447,0.0,0.0,0.0,0.0,2.375,2.85,0.0,0.17429838107531526,80.0,99.99768749999953,10.8,0.0,21.562986015320345,36.58087164311379,0.5140320057394502,5.5389439446879605
1,2024-10-03 07:30:00,0.14048948644089648,0.0,0.0,0.0,0.0,2.375,2.85,0.0,0.11131550314883164,80.0,99.99766666666619,10.8,0.0,25.33035492956435,54.094458039279814,0.5467870702621177,5.476804989589728
1,2024-10-03 08:00:00,0.13419787135945857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390901965610002,80.0,99.99764583333285,10.8,0.0,26.34034531491154,117.84782310421801,0.5724158408160267,0.2732880679204588
1,2024-10-03 08:30:00,0.1618635900090394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14401093891238673,80.0,99.99762499999952,10.8,0.0,30.760573886293336,179.6853755696488,0.5757173192822861,0.30587452892142614
1,2024-10-03 09:00:00,0.11907673869971153,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.12751346418879292,80.0,99.99760416666618,10.8,0.0,27.51475941172742,280.47277277183775,0.6259913265711399,0.42659020288850447
1,2024-10-03 09:30:00,0.14109163377231057,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.11918117643526066,80.0,99.99758333333284,10.8,0.0,28.902471065684683,356.06636144019643,0.5638136165527732,0.4402728102075712
1,2024-10-03 10:00:00,0.15383139447227928,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1553266614642089,80.0,99.9975624999995,10.8,0.0,28.943122873825423,479.82702906423935,0.4848479609167841,0.4891580559364882
